1727.44	1964.55	183.349	8.93895	2015/12/18 19:11:47	11.4747	1929	34	1726.4	1961.14
2134.85	491.211	171.118	5.52931	2015/12/18 19:11:47	11.0693	1929	34	2134.43	488.423
505.518	1086.5	175.867	19.0133	2015/12/18 19:13:14	11.7655	1934	34	505.172	1083.94
475	829.068	173.636	19.21	2015/12/18 19:13:35	11.981	1935	34	474.748	826.572
505.609	1091.8	175.913	19.0133	2015/12/18 19:13:35	11.5364	1935	34	505.268	1089.22
2357.49	741.526	173.205	3.7336	2015/12/18 19:13:35	12.069	1935	34	2356.92	738.606
2683.97	1636.52	180.573	1.08979	2015/12/18 19:13:53	11.6341	1936	34	2682.52	1632.69
2688.87	1635.68	180.566	1.04989	2015/12/18 19:13:53	11.2662	1936	34	2687.43	1631.84
1837.93	1029.46	175.521	8.02944	2015/12/18 19:14:10	11.244	1937	34	1837.36	1026.6
2551.67	567.372	171.814	2.13893	2015/12/18 19:14:44	8.68552	1939	34	2551.11	564.395
477.268	1397.36	178.563	19.2727	2015/12/18 19:15:54	11.0474	1943	34	476.839	1394.54
819.617	1669.49	180.913	16.4664	2015/12/18 19:15:54	11.7656	1943	34	819.027	1666.49
1801.27	995.198	175.23	8.32941	2015/12/18 19:15:54	11.4643	1943	34	1800.75	992.198
2457.06	1565.96	179.996	2.94245	2015/12/18 19:16:11	11.3427	1944	34	2455.87	1562.22
2556	610.512	172.164	2.10669	2015/12/18 19:16:11	11.7578	1944	34	2555.42	607.382
2556.49	620.001	172.241	2.10335	2015/12/18 19:16:28	11.2721	1945	34	2555.9	616.874
2598.54	723.767	173.092	1.76765	2015/12/18 19:16:45	11.4292	1946	34	2597.88	720.489
1140.04	1106.22	176.099	13.8088	2015/12/18 19:17:03	11.681	1947	34	1139.58	1103.28
2558	637.042	172.38	2.09208	2015/12/18 19:17:03	10.4843	1947	34	2557.41	633.85
2558.7	645.366	172.448	2.08701	2015/12/18 19:17:21	11.3957	1948	34	2558.09	642.162
2588.98	2350.01	186.414	1.8373	2015/12/18 19:17:21	6.68362	1948	34	2586.64	2344.9
1438	674.545	172.499	11.2848	2015/12/18 19:17:38	11.2163	1949	34	1437.63	671.627
1513.83	303.595	169.436	10.5777	2015/12/18 19:17:38	11.5856	1949	34	1513.58	300.762
2354.69	722.836	173.049	3.7551	2015/12/18 19:17:38	12.1967	1949	34	2354.13	719.656
2663.43	791.301	173.65	1.24371	2015/12/18 19:17:38	11.5177	1949	34	2662.69	787.946
2006.55	2694.46	189.329	6.53962	2015/12/18 19:17:56	6.95946	1950	34	2004.39	2689.43
561	857.026	173.89	18.5179	2015/12/18 19:18:31	11.942	1952	34	560.717	854.274
696.53	794.29	173.375	17.3989	2015/12/18 19:18:31	11.6116	1952	34	696.238	791.528
1441.54	327	169.61	11.1757	2015/12/18 19:18:31	11.7338	1952	34	1441.29	324.21
510.279	1185.37	176.723	18.9878	2015/12/18 19:19:23	11.2848	1955	34	509.894	1182.62
2138.2	1372.4	178.393	5.56398	2015/12/18 19:19:23	11.0021	1955	34	2137.34	1369.08
2363.84	735.161	173.153	3.68132	2015/12/18 19:19:23	12.3146	1955	34	2363.26	732.087
510.648	1189.69	176.761	18.9852	2015/12/18 19:19:40	11.8884	1956	34	510.273	1186.95
1359.16	354.136	169.814	11.8578	2015/12/18 19:19:40	11.7184	1956	34	1358.91	351.46
616.541	2086.55	184.522	18.0737	2015/12/18 19:20:39	11.5733	1958	34	615.821	2083.19
2110.39	1297.5	177.768	5.79201	2015/12/18 19:20:39	11.6665	1958	34	2109.6	1294.03
